  0.0, -606565.687,-5460030.386, 3229625.621
  0.1, -606565.687,-5460030.386, 3229625.621
  0.2, -606565.687,-5460030.386, 3229625.621
  0.3, -606565.687,-5460030.386, 3229625.621
  0.4, -606565.687,-5460030.386, 3229625.621
  0.5, -606565.687,-5460030.386, 3229625.621
  0.6, -606565.687,-5460030.386, 3229625.621
  0.7, -606565.687,-5460030.386, 3229625.621
  0.8, -606565.687,-5460030.386, 3229625.621
  0.9, -606565.687,-5460030.386, 3229625.621
  1.0, -606565.687,-5460030.386, 3229625.621
  1.1, -606565.687,-5460030.386, 3229625.621
  1.2, -606565.687,-5460030.386, 3229625.621
  1.3, -606565.687,-5460030.386, 3229625.621
  1.4, -606565.687,-5460030.386, 3229625.621
  1.5, -606565.687,-5460030.386, 3229625.621
  1.6, -606565.687,-5460030.386, 3229625.621
  1.7, -606565.687,-5460030.386, 3229625.621
  1.8, -606565.687,-5460030.386, 3229625.621
  1.9, -606565.687,-5460030.386, 3229625.621
  2.0, -606565.687,-5460030.386, 3229625.621
  2.1, -606565.687,-5460030.386, 3229625.621
  2.2, -606565.687,-5460030.386, 3229625.621
  2.3, -606565.687,-5460030.386, 3229625.621
  2.4, -606565.687,-5460030.386, 3229625.621
  2.5, -606565.687,-5460030.386, 3229625.621
  2.6, -606565.687,-5460030.386, 3229625.621
  2.7, -606565.687,-5460030.386, 3229625.621
  2.8, -606565.687,-5460030.386, 3229625.621
  2.9, -606565.687,-5460030.386, 3229625.621
  3.0, -606565.687,-5460030.386, 3229625.621
  3.1, -606565.687,-5460030.386, 3229625.621
  3.2, -606565.687,-5460030.386, 3229625.621
  3.3, -606565.687,-5460030.386, 3229625.621
  3.4, -606565.687,-5460030.386, 3229625.621
  3.5, -606565.687,-5460030.386, 3229625.621
  3.6, -606565.687,-5460030.386, 3229625.621
  3.7, -606565.687,-5460030.386, 3229625.621
  3.8, -606565.687,-5460030.386, 3229625.621
  3.9, -606565.687,-5460030.386, 3229625.621
  4.0, -606565.687,-5460030.386, 3229625.621
  4.1, -606565.687,-5460030.386, 3229625.621
  4.2, -606565.687,-5460030.386, 3229625.621
  4.3, -606565.687,-5460030.386, 3229625.621
  4.4, -606565.687,-5460030.386, 3229625.621
  4.5, -606565.687,-5460030.386, 3229625.621
  4.6, -606565.687,-5460030.386, 3229625.621
  4.7, -606565.687,-5460030.386, 3229625.621
  4.8, -606565.687,-5460030.386, 3229625.621
  4.9, -606565.687,-5460030.386, 3229625.621
  5.0, -606565.687,-5460030.386, 3229625.621
  5.1, -606565.687,-5460030.386, 3229625.621
  5.2, -606565.687,-5460030.386, 3229625.621
  5.3, -606565.687,-5460030.386, 3229625.621
  5.4, -606565.687,-5460030.386, 3229625.621
  5.5, -606565.687,-5460030.386, 3229625.621
  5.6, -606565.687,-5460030.386, 3229625.621
  5.7, -606565.687,-5460030.386, 3229625.621
  5.8, -606565.687,-5460030.386, 3229625.621
  5.9, -606565.687,-5460030.386, 3229625.621
  6.0, -606565.687,-5460030.386, 3229625.621
  6.1, -606565.687,-5460030.386, 3229625.621
  6.2, -606565.687,-5460030.386, 3229625.621
  6.3, -606565.687,-5460030.386, 3229625.621
  6.4, -606565.687,-5460030.386, 3229625.621
  6.5, -606565.687,-5460030.386, 3229625.621
  6.6, -606565.687,-5460030.386, 3229625.621
  6.7, -606565.687,-5460030.386, 3229625.621
  6.8, -606565.687,-5460030.386, 3229625.621
  6.9, -606565.687,-5460030.386, 3229625.621
  7.0, -606565.687,-5460030.386, 3229625.621
  7.1, -606565.687,-5460030.386, 3229625.621
  7.2, -606565.687,-5460030.386, 3229625.621
  7.3, -606565.687,-5460030.386, 3229625.621
  7.4, -606565.687,-5460030.386, 3229625.621
  7.5, -606565.687,-5460030.386, 3229625.621
  7.6, -606565.687,-5460030.386, 3229625.621
  7.7, -606565.687,-5460030.386, 3229625.621
  7.8, -606565.687,-5460030.386, 3229625.621
  7.9, -606565.687,-5460030.386, 3229625.621
  8.0, -606565.687,-5460030.386, 3229625.621
  8.1, -606565.687,-5460030.386, 3229625.621
  8.2, -606565.687,-5460030.386, 3229625.621
  8.3, -606565.687,-5460030.386, 3229625.621
  8.4, -606565.687,-5460030.386, 3229625.621
  8.5, -606565.687,-5460030.386, 3229625.621
  8.6, -606565.687,-5460030.386, 3229625.621
  8.7, -606565.687,-5460030.386, 3229625.621
  8.8, -606565.687,-5460030.386, 3229625.621
  8.9, -606565.687,-5460030.386, 3229625.621
  9.0, -606565.687,-5460030.386, 3229625.621
  9.1, -606565.687,-5460030.386, 3229625.621
  9.2, -606565.687,-5460030.386, 3229625.621
  9.3, -606565.687,-5460030.386, 3229625.621
  9.4, -606565.687,-5460030.386, 3229625.621
  9.5, -606565.687,-5460030.386, 3229625.621
  9.6, -606565.687,-5460030.386, 3229625.621
  9.7, -606565.687,-5460030.386, 3229625.621
  9.8, -606565.687,-5460030.386, 3229625.621
  9.9, -606565.687,-5460030.386, 3229625.621
 10.0, -606565.687,-5460030.386, 3229625.621
 10.1, -606565.687,-5460030.386, 3229625.621
 10.2, -606565.687,-5460030.386, 3229625.621
 10.3, -606565.687,-5460030.386, 3229625.621
 10.4, -606565.687,-5460030.386, 3229625.621
 10.5, -606565.687,-5460030.386, 3229625.621
 10.6, -606565.687,-5460030.386, 3229625.621
 10.7, -606565.687,-5460030.386, 3229625.621
 10.8, -606565.687,-5460030.386, 3229625.621
 10.9, -606565.687,-5460030.386, 3229625.621
 11.0, -606565.687,-5460030.386, 3229625.621
 11.1, -606565.687,-5460030.386, 3229625.621
 11.2, -606565.687,-5460030.386, 3229625.621
 11.3, -606565.687,-5460030.386, 3229625.621
 11.4, -606565.687,-5460030.386, 3229625.621
 11.5, -606565.687,-5460030.386, 3229625.621
 11.6, -606565.687,-5460030.386, 3229625.621
 11.7, -606565.687,-5460030.386, 3229625.621
 11.8, -606565.687,-5460030.386, 3229625.621
 11.9, -606565.687,-5460030.386, 3229625.621
 12.0, -606565.687,-5460030.386, 3229625.621
 12.1, -606565.687,-5460030.386, 3229625.621
 12.2, -606565.687,-5460030.386, 3229625.621
 12.3, -606565.687,-5460030.386, 3229625.621
 12.4, -606565.687,-5460030.386, 3229625.621
 12.5, -606565.687,-5460030.386, 3229625.621
 12.6, -606565.687,-5460030.386, 3229625.621
 12.7, -606565.687,-5460030.386, 3229625.621
 12.8, -606565.687,-5460030.386, 3229625.621
 12.9, -606565.687,-5460030.386, 3229625.621
 13.0, -606565.687,-5460030.386, 3229625.621
 13.1, -606565.687,-5460030.386, 3229625.621
 13.2, -606565.687,-5460030.386, 3229625.621
 13.3, -606565.687,-5460030.386, 3229625.621
 13.4, -606565.687,-5460030.386, 3229625.621
 13.5, -606565.687,-5460030.386, 3229625.621
 13.6, -606565.687,-5460030.386, 3229625.621
 13.7, -606565.687,-5460030.386, 3229625.621
 13.8, -606565.687,-5460030.386, 3229625.621
 13.9, -606565.687,-5460030.386, 3229625.621
 14.0, -606565.687,-5460030.386, 3229625.621
 14.1, -606565.687,-5460030.386, 3229625.621
 14.2, -606565.687,-5460030.386, 3229625.621
 14.3, -606565.687,-5460030.386, 3229625.621
 14.4, -606565.687,-5460030.386, 3229625.621
 14.5, -606565.687,-5460030.386, 3229625.621
 14.6, -606565.687,-5460030.386, 3229625.621
 14.7, -606565.687,-5460030.386, 3229625.621
 14.8, -606565.687,-5460030.386, 3229625.621
 14.9, -606565.687,-5460030.386, 3229625.621
 15.0, -606565.687,-5460030.386, 3229625.621
 15.1, -606565.687,-5460030.386, 3229625.621
 15.2, -606565.687,-5460030.386, 3229625.621
 15.3, -606565.687,-5460030.386, 3229625.621
 15.4, -606565.687,-5460030.386, 3229625.621
 15.5, -606565.687,-5460030.386, 3229625.621
 15.6, -606565.687,-5460030.386, 3229625.621
 15.7, -606565.687,-5460030.386, 3229625.621
 15.8, -606565.687,-5460030.386, 3229625.621
 15.9, -606565.687,-5460030.386, 3229625.621
 16.0, -606565.687,-5460030.386, 3229625.621
 16.1, -606565.687,-5460030.386, 3229625.621
 16.2, -606565.687,-5460030.386, 3229625.621
 16.3, -606565.687,-5460030.386, 3229625.621
 16.4, -606565.687,-5460030.386, 3229625.621
 16.5, -606565.687,-5460030.386, 3229625.621
 16.6, -606565.687,-5460030.386, 3229625.621
 16.7, -606565.687,-5460030.386, 3229625.621
 16.8, -606565.687,-5460030.386, 3229625.621
 16.9, -606565.687,-5460030.386, 3229625.621
 17.0, -606565.687,-5460030.386, 3229625.621
 17.1, -606565.687,-5460030.386, 3229625.621
 17.2, -606565.687,-5460030.386, 3229625.621
 17.3, -606565.687,-5460030.386, 3229625.621
 17.4, -606565.687,-5460030.386, 3229625.621
 17.5, -606565.687,-5460030.386, 3229625.621
 17.6, -606565.687,-5460030.386, 3229625.621
 17.7, -606565.687,-5460030.386, 3229625.621
 17.8, -606565.687,-5460030.386, 3229625.621
 17.9, -606565.687,-5460030.386, 3229625.621
 18.0, -606565.687,-5460030.386, 3229625.621
 18.1, -606565.687,-5460030.386, 3229625.621
 18.2, -606565.687,-5460030.386, 3229625.621
 18.3, -606565.687,-5460030.386, 3229625.621
 18.4, -606565.687,-5460030.386, 3229625.621
 18.5, -606565.687,-5460030.386, 3229625.621
 18.6, -606565.687,-5460030.386, 3229625.621
 18.7, -606565.687,-5460030.386, 3229625.621
 18.8, -606565.687,-5460030.386, 3229625.621
 18.9, -606565.687,-5460030.386, 3229625.621
 19.0, -606565.687,-5460030.386, 3229625.621
 19.1, -606565.687,-5460030.386, 3229625.621
 19.2, -606565.687,-5460030.386, 3229625.621
 19.3, -606565.687,-5460030.386, 3229625.621
 19.4, -606565.687,-5460030.386, 3229625.621
 19.5, -606565.687,-5460030.386, 3229625.621
 19.6, -606565.687,-5460030.386, 3229625.621
 19.7, -606565.687,-5460030.386, 3229625.621
 19.8, -606565.687,-5460030.386, 3229625.621
 19.9, -606565.687,-5460030.386, 3229625.621
 20.0, -606565.687,-5460030.386, 3229625.621
 20.1, -606565.687,-5460030.386, 3229625.621
 20.2, -606565.687,-5460030.386, 3229625.621
 20.3, -606565.687,-5460030.386, 3229625.621
 20.4, -606565.687,-5460030.386, 3229625.621
 20.5, -606565.687,-5460030.386, 3229625.621
 20.6, -606565.687,-5460030.386, 3229625.621
 20.7, -606565.687,-5460030.386, 3229625.621
 20.8, -606565.687,-5460030.386, 3229625.621
 20.9, -606565.687,-5460030.386, 3229625.621
 21.0, -606565.687,-5460030.386, 3229625.621
 21.1, -606565.687,-5460030.386, 3229625.621
 21.2, -606565.687,-5460030.386, 3229625.621
 21.3, -606565.687,-5460030.386, 3229625.621
 21.4, -606565.687,-5460030.386, 3229625.621
 21.5, -606565.687,-5460030.386, 3229625.621
 21.6, -606565.687,-5460030.386, 3229625.621
 21.7, -606565.687,-5460030.386, 3229625.621
 21.8, -606565.687,-5460030.386, 3229625.621
 21.9, -606565.687,-5460030.386, 3229625.621
 22.0, -606565.687,-5460030.386, 3229625.621
 22.1, -606565.687,-5460030.386, 3229625.621
 22.2, -606565.687,-5460030.386, 3229625.621
 22.3, -606565.687,-5460030.386, 3229625.621
 22.4, -606565.687,-5460030.386, 3229625.621
 22.5, -606565.687,-5460030.386, 3229625.621
 22.6, -606565.687,-5460030.386, 3229625.621
 22.7, -606565.687,-5460030.386, 3229625.621
 22.8, -606565.687,-5460030.386, 3229625.621
 22.9, -606565.687,-5460030.386, 3229625.621
 23.0, -606565.687,-5460030.386, 3229625.621
 23.1, -606565.687,-5460030.386, 3229625.621
 23.2, -606565.687,-5460030.386, 3229625.621
 23.3, -606565.687,-5460030.386, 3229625.621
 23.4, -606565.687,-5460030.386, 3229625.621
 23.5, -606565.687,-5460030.386, 3229625.621
 23.6, -606565.687,-5460030.386, 3229625.621
 23.7, -606565.687,-5460030.386, 3229625.621
 23.8, -606565.687,-5460030.386, 3229625.621
 23.9, -606565.687,-5460030.386, 3229625.621
 24.0, -606565.687,-5460030.386, 3229625.621
 24.1, -606565.687,-5460030.386, 3229625.621
 24.2, -606565.687,-5460030.386, 3229625.621
 24.3, -606565.687,-5460030.386, 3229625.621
 24.4, -606565.687,-5460030.386, 3229625.621
 24.5, -606565.687,-5460030.386, 3229625.621
 24.6, -606565.687,-5460030.386, 3229625.621
 24.7, -606565.687,-5460030.386, 3229625.621
 24.8, -606565.687,-5460030.386, 3229625.621
 24.9, -606565.687,-5460030.386, 3229625.621
 25.0, -606565.687,-5460030.386, 3229625.621
 25.1, -606565.687,-5460030.386, 3229625.621
 25.2, -606565.687,-5460030.386, 3229625.621
 25.3, -606565.687,-5460030.386, 3229625.621
 25.4, -606565.687,-5460030.386, 3229625.621
 25.5, -606565.687,-5460030.386, 3229625.621
 25.6, -606565.687,-5460030.386, 3229625.621
 25.7, -606565.687,-5460030.386, 3229625.621
 25.8, -606565.687,-5460030.386, 3229625.621
 25.9, -606565.687,-5460030.386, 3229625.621
 26.0, -606565.687,-5460030.386, 3229625.621
 26.1, -606565.687,-5460030.386, 3229625.621
 26.2, -606565.687,-5460030.386, 3229625.621
 26.3, -606565.687,-5460030.386, 3229625.621
 26.4, -606565.687,-5460030.386, 3229625.621
 26.5, -606565.687,-5460030.386, 3229625.621
 26.6, -606565.687,-5460030.386, 3229625.621
 26.7, -606565.687,-5460030.386, 3229625.621
 26.8, -606565.687,-5460030.386, 3229625.621
 26.9, -606565.687,-5460030.386, 3229625.621
 27.0, -606565.687,-5460030.386, 3229625.621
 27.1, -606565.687,-5460030.386, 3229625.621
 27.2, -606565.687,-5460030.386, 3229625.621
 27.3, -606565.687,-5460030.386, 3229625.621
 27.4, -606565.687,-5460030.386, 3229625.621
 27.5, -606565.687,-5460030.386, 3229625.621
 27.6, -606565.687,-5460030.386, 3229625.621
 27.7, -606565.687,-5460030.386, 3229625.621
 27.8, -606565.687,-5460030.386, 3229625.621
 27.9, -606565.687,-5460030.386, 3229625.621
 28.0, -606565.687,-5460030.386, 3229625.621
 28.1, -606565.687,-5460030.386, 3229625.621
 28.2, -606565.687,-5460030.386, 3229625.621
 28.3, -606565.687,-5460030.386, 3229625.621
 28.4, -606565.687,-5460030.386, 3229625.621
 28.5, -606565.687,-5460030.386, 3229625.621
 28.6, -606565.687,-5460030.386, 3229625.621
 28.7, -606565.687,-5460030.386, 3229625.621
 28.8, -606565.687,-5460030.386, 3229625.621
 28.9, -606565.687,-5460030.386, 3229625.621
 29.0, -606565.687,-5460030.386, 3229625.621
 29.1, -606565.687,-5460030.386, 3229625.621
 29.2, -606565.687,-5460030.386, 3229625.621
 29.3, -606565.687,-5460030.386, 3229625.621
 29.4, -606565.687,-5460030.386, 3229625.621
 29.5, -606565.687,-5460030.386, 3229625.621
 29.6, -606565.687,-5460030.386, 3229625.621
 29.7, -606565.687,-5460030.386, 3229625.621
 29.8, -606565.687,-5460030.386, 3229625.621
 29.9, -606565.687,-5460030.386, 3229625.621
 30.0, -606565.687,-5460030.386, 3229625.621
 30.1, -606565.687,-5460030.386, 3229625.621
 30.2, -606565.687,-5460030.386, 3229625.621
 30.3, -606565.687,-5460030.386, 3229625.621
 30.4, -606565.687,-5460030.386, 3229625.621
 30.5, -606565.687,-5460030.386, 3229625.621
 30.6, -606565.687,-5460030.386, 3229625.621
 30.7, -606565.687,-5460030.386, 3229625.621
 30.8, -606565.687,-5460030.386, 3229625.621
 30.9, -606565.687,-5460030.386, 3229625.621
 31.0, -606565.687,-5460030.386, 3229625.621
 31.1, -606565.687,-5460030.386, 3229625.621
 31.2, -606565.687,-5460030.386, 3229625.621
 31.3, -606565.687,-5460030.386, 3229625.621
 31.4, -606565.687,-5460030.386, 3229625.621
 31.5, -606565.687,-5460030.386, 3229625.621
 31.6, -606565.687,-5460030.386, 3229625.621
 31.7, -606565.687,-5460030.386, 3229625.621
 31.8, -606565.687,-5460030.386, 3229625.621
 31.9, -606565.687,-5460030.386, 3229625.621
 32.0, -606565.687,-5460030.386, 3229625.621
 32.1, -606565.687,-5460030.386, 3229625.621
 32.2, -606565.687,-5460030.386, 3229625.621
 32.3, -606565.687,-5460030.386, 3229625.621
 32.4, -606565.687,-5460030.386, 3229625.621
 32.5, -606565.687,-5460030.386, 3229625.621
 32.6, -606565.687,-5460030.386, 3229625.621
 32.7, -606565.687,-5460030.386, 3229625.621
 32.8, -606565.687,-5460030.386, 3229625.621
 32.9, -606565.687,-5460030.386, 3229625.621
 33.0, -606565.687,-5460030.386, 3229625.621
 33.1, -606565.687,-5460030.386, 3229625.621
 33.2, -606565.687,-5460030.386, 3229625.621
 33.3, -606565.687,-5460030.386, 3229625.621
 33.4, -606565.687,-5460030.386, 3229625.621
 33.5, -606565.687,-5460030.386, 3229625.621
 33.6, -606565.687,-5460030.386, 3229625.621
 33.7, -606565.687,-5460030.386, 3229625.621
 33.8, -606565.687,-5460030.386, 3229625.621
 33.9, -606565.687,-5460030.386, 3229625.621
 34.0, -606565.687,-5460030.386, 3229625.621
 34.1, -606565.687,-5460030.386, 3229625.621
 34.2, -606565.687,-5460030.386, 3229625.621
 34.3, -606565.687,-5460030.386, 3229625.621
 34.4, -606565.687,-5460030.386, 3229625.621
 34.5, -606565.687,-5460030.386, 3229625.621
 34.6, -606565.687,-5460030.386, 3229625.621
 34.7, -606565.687,-5460030.386, 3229625.621
 34.8, -606565.687,-5460030.386, 3229625.621
 34.9, -606565.687,-5460030.386, 3229625.621
 35.0, -606565.687,-5460030.386, 3229625.621
 35.1, -606565.687,-5460030.386, 3229625.621
 35.2, -606565.687,-5460030.386, 3229625.621
 35.3, -606565.687,-5460030.386, 3229625.621
 35.4, -606565.687,-5460030.386, 3229625.621
 35.5, -606565.687,-5460030.386, 3229625.621
 35.6, -606565.687,-5460030.386, 3229625.621
 35.7, -606565.687,-5460030.386, 3229625.621
 35.8, -606565.687,-5460030.386, 3229625.621
 35.9, -606565.687,-5460030.386, 3229625.621
 36.0, -606565.687,-5460030.386, 3229625.621
 36.1, -606565.687,-5460030.386, 3229625.621
 36.2, -606565.687,-5460030.386, 3229625.621
 36.3, -606565.687,-5460030.386, 3229625.621
 36.4, -606565.687,-5460030.386, 3229625.621
 36.5, -606565.687,-5460030.386, 3229625.621
 36.6, -606565.687,-5460030.386, 3229625.621
 36.7, -606565.687,-5460030.386, 3229625.621
 36.8, -606565.687,-5460030.386, 3229625.621
 36.9, -606565.687,-5460030.386, 3229625.621
 37.0, -606565.687,-5460030.386, 3229625.621
 37.1, -606565.687,-5460030.386, 3229625.621
 37.2, -606565.687,-5460030.386, 3229625.621
 37.3, -606565.687,-5460030.386, 3229625.621
 37.4, -606565.687,-5460030.386, 3229625.621
 37.5, -606565.687,-5460030.386, 3229625.621
 37.6, -606565.687,-5460030.386, 3229625.621
 37.7, -606565.687,-5460030.386, 3229625.621
 37.8, -606565.687,-5460030.386, 3229625.621
 37.9, -606565.687,-5460030.386, 3229625.621
 38.0, -606565.687,-5460030.386, 3229625.621
 38.1, -606565.687,-5460030.386, 3229625.621
 38.2, -606565.687,-5460030.386, 3229625.621
 38.3, -606565.687,-5460030.386, 3229625.621
 38.4, -606565.687,-5460030.386, 3229625.621
 38.5, -606565.687,-5460030.386, 3229625.621
 38.6, -606565.687,-5460030.386, 3229625.621
 38.7, -606565.687,-5460030.386, 3229625.621
 38.8, -606565.687,-5460030.386, 3229625.621
 38.9, -606565.687,-5460030.386, 3229625.621
 39.0, -606565.687,-5460030.386, 3229625.621
 39.1, -606565.687,-5460030.386, 3229625.621
 39.2, -606565.687,-5460030.386, 3229625.621
 39.3, -606565.687,-5460030.386, 3229625.621
 39.4, -606565.687,-5460030.386, 3229625.621
 39.5, -606565.687,-5460030.386, 3229625.621
 39.6, -606565.687,-5460030.386, 3229625.621
 39.7, -606565.687,-5460030.386, 3229625.621
 39.8, -606565.687,-5460030.386, 3229625.621
 39.9, -606565.687,-5460030.386, 3229625.621
 40.0, -606565.687,-5460030.386, 3229625.621
 40.1, -606565.687,-5460030.386, 3229625.621
 40.2, -606565.687,-5460030.386, 3229625.621
 40.3, -606565.687,-5460030.386, 3229625.621
 40.4, -606565.687,-5460030.386, 3229625.621
 40.5, -606565.687,-5460030.386, 3229625.621
 40.6, -606565.687,-5460030.386, 3229625.621
 40.7, -606565.687,-5460030.386, 3229625.621
 40.8, -606565.687,-5460030.386, 3229625.621
 40.9, -606565.687,-5460030.386, 3229625.621
